activation,loss,n_batch,n_epochs,n_neurons,steps_in,steps_out,modelo,RMSE_global,RMSE_t+1,RMSE_t+2,RMSE_t+3
relu,mse,16,500,[50],3,3,../results/models/modelo_0_RMSE_16.9445.keras,16.94447567520369,9.16488304825732,16.14402406358961,22.731501786479335
relu,mse,16,500,[50],5,3,../results/models/modelo_1_RMSE_14.9632.keras,14.963227669337414,7.157906894902251,13.700424965206865,20.802818835675172
relu,mse,16,500,[50],7,3,../results/models/modelo_2_RMSE_12.6416.keras,12.641631277140172,6.803527743579868,12.08581038675028,16.943368070704366
relu,mse,16,500,[50],14,3,../results/models/modelo_3_RMSE_10.2998.keras,10.299752604187521,7.732671815454594,10.813543877825659,11.896544309975743
relu,mse,16,500,[50],30,3,../results/models/modelo_4_RMSE_8.9520.keras,8.952048992989504,6.245805248066218,9.00640956618753,10.967773112531441
relu,mse,16,500,[100],3,3,../results/models/modelo_5_RMSE_15.7132.keras,15.713173999651872,8.286541896303971,14.778490930539926,21.298848340855304
relu,mse,16,500,[100],5,3,../results/models/modelo_6_RMSE_12.7621.keras,12.76205491154368,6.778890453081676,11.996074738008964,17.284414129526912
relu,mse,16,500,[100],7,3,../results/models/modelo_7_RMSE_12.5554.keras,12.555377077074645,7.073481792240326,12.321654722571887,16.46375294017622
relu,mse,16,500,[100],14,3,../results/models/modelo_8_RMSE_9.3027.keras,9.302656868772495,6.3093135449607445,9.476812567679199,11.401791990858852
relu,mse,16,500,[100],30,3,../results/models/modelo_9_RMSE_8.5489.keras,8.548850078346872,6.2855627144235084,8.92796618238223,10.001581584701603
relu,mse,16,500,[150],3,3,../results/models/modelo_10_RMSE_14.9361.keras,14.936115791395286,7.666099035816419,13.905508764777101,20.42377086552981
relu,mse,16,500,[150],5,3,../results/models/modelo_11_RMSE_13.7252.keras,13.72523438829511,8.131510342558702,13.621044996415943,17.705701053485274
relu,mse,16,500,[150],7,3,../results/models/modelo_12_RMSE_12.1494.keras,12.149388857271557,6.665243439233437,11.635795712602224,16.21745161379945
relu,mse,16,500,[150],14,3,../results/models/modelo_13_RMSE_10.4597.keras,10.459653570681333,7.172339350903884,10.434504232018899,12.957304045342738
relu,mse,16,500,[150],30,3,../results/models/modelo_14_RMSE_8.2100.keras,8.209971981523585,5.645032959607273,8.462466782056769,9.936356407644622
relu,mse,16,500,"[50, 50]",3,3,../results/models/modelo_15_RMSE_12.8587.keras,12.85873072256542,7.537149722678069,12.756014630023666,16.628780237975946
relu,mse,16,500,"[50, 50]",5,3,../results/models/modelo_16_RMSE_14.0744.keras,14.074402973593926,7.832639193080163,13.456427954015995,18.75741899032835
relu,mse,16,500,"[50, 50]",7,3,../results/models/modelo_17_RMSE_11.0472.keras,11.047237903634295,6.486763586888951,10.719167055119485,14.461872344573358
relu,mse,16,500,"[50, 50]",14,3,../results/models/modelo_18_RMSE_9.2286.keras,9.22861586846177,6.5981942942249265,9.236550984326566,11.25397754185011
relu,mse,16,500,"[50, 50]",30,3,../results/models/modelo_19_RMSE_8.4131.keras,8.413065610452904,7.160215135745109,8.993158410951256,8.95507900036282
relu,mse,16,500,"[50, 100]",3,3,../results/models/modelo_20_RMSE_17.0105.keras,17.01047915609594,10.280597189184643,15.870306775576434,22.59451012176952
relu,mse,16,500,"[50, 100]",5,3,../results/models/modelo_21_RMSE_12.7600.keras,12.760008838877637,7.865169665404986,11.908136998039968,16.87568831411067
relu,mse,16,500,"[50, 100]",7,3,../results/models/modelo_22_RMSE_13.9715.keras,13.97154703943894,8.572606582956107,14.495228888051269,17.378467593048196
relu,mse,16,500,"[50, 100]",14,3,../results/models/modelo_23_RMSE_9.4000.keras,9.399973974498774,6.79262907817771,9.687905718443425,11.184060316388177
relu,mse,16,500,"[50, 100]",30,3,../results/models/modelo_24_RMSE_8.7912.keras,8.791201921886092,6.07849167062603,9.084077234915945,10.601281691113257
relu,mse,16,500,"[50, 150]",3,3,../results/models/modelo_25_RMSE_12.3010.keras,12.300953975829378,7.707783641682531,11.809853119382863,15.970530572840469
relu,mse,16,500,"[50, 150]",5,3,../results/models/modelo_26_RMSE_12.5233.keras,12.523259514393361,6.717350004198385,11.854336130194092,16.877440873189347
relu,mse,16,500,"[50, 150]",7,3,../results/models/modelo_27_RMSE_11.2525.keras,11.252515391931965,6.885190909101785,11.026150398215135,14.521551620889541
relu,mse,16,500,"[50, 150]",14,3,../results/models/modelo_28_RMSE_8.9939.keras,8.993884564281101,6.344845282895862,9.13176690209524,10.909796068156073
relu,mse,16,500,"[50, 150]",30,3,../results/models/modelo_29_RMSE_8.4493.keras,8.449342113756067,6.434111147606433,8.628019460396152,9.916332003172718
relu,mse,16,500,"[100, 50]",3,3,../results/models/modelo_30_RMSE_12.7328.keras,12.732819198192882,7.453733970632719,12.447468902093515,16.609528049528045
relu,mse,16,500,"[100, 50]",5,3,../results/models/modelo_31_RMSE_13.1235.keras,13.123520377324274,7.456674015563754,12.43292015491437,17.50716625640131
relu,mse,16,500,"[100, 50]",7,3,../results/models/modelo_32_RMSE_11.1900.keras,11.189978637237836,6.688447846120117,10.83240287773842,14.614054160622668
relu,mse,16,500,"[100, 50]",14,3,../results/models/modelo_33_RMSE_10.0683.keras,10.068272142078303,8.791259513342185,9.771099984547105,11.460788500007508
relu,mse,16,500,"[100, 50]",30,3,../results/models/modelo_34_RMSE_8.3464.keras,8.346439209794408,6.6600867857615675,8.632271051495016,9.492959651658996
relu,mse,16,500,"[100, 100]",3,3,../results/models/modelo_35_RMSE_13.4951.keras,13.495105944857604,7.116771713098783,12.565922316739544,18.379412670216027
relu,mse,16,500,"[100, 100]",5,3,../results/models/modelo_36_RMSE_14.9401.keras,14.940056794269074,7.592133726422728,13.954771785575478,20.42644709538538
relu,mse,16,500,"[100, 100]",7,3,../results/models/modelo_37_RMSE_14.2175.keras,14.217479175527348,7.2585333474553675,13.534149301809961,19.24969191025812
relu,mse,16,500,"[100, 100]",14,3,../results/models/modelo_38_RMSE_10.5912.keras,10.591226952608839,8.795241997663554,10.95246476262835,11.798707510186171
relu,mse,16,500,"[100, 100]",30,3,../results/models/modelo_39_RMSE_9.3086.keras,9.308571677679812,6.502853313275015,9.462913193457196,11.318776113813286
relu,mse,16,500,"[100, 150]",3,3,../results/models/modelo_40_RMSE_17.6854.keras,17.68535074369019,10.45088830171176,17.320486085186744,23.00205617461243
relu,mse,16,500,"[100, 150]",5,3,../results/models/modelo_41_RMSE_13.7556.keras,13.755622984551684,7.324704032817862,13.160594460729815,18.4607409209709
relu,mse,16,500,"[100, 150]",7,3,../results/models/modelo_42_RMSE_11.1873.keras,11.187269539955622,6.917673517327139,10.893324844495412,14.454973753654016
relu,mse,16,500,"[100, 150]",14,3,../results/models/modelo_43_RMSE_8.6748.keras,8.674828495488372,6.13072329118343,8.837221792585114,10.49169629726342
relu,mse,16,500,"[100, 150]",30,3,../results/models/modelo_44_RMSE_8.2182.keras,8.218191398316657,5.796385537022606,8.420086293304204,9.905557586405907
relu,mse,16,500,"[150, 50]",3,3,../results/models/modelo_45_RMSE_15.9915.keras,15.991537540302637,8.868300177164784,15.581966478485086,21.11263582170147
relu,mse,16,500,"[150, 50]",5,3,../results/models/modelo_46_RMSE_12.3427.keras,12.342722452041157,6.854241093724154,11.606554353577657,16.593241625761777
relu,mse,16,500,"[150, 50]",7,3,../results/models/modelo_47_RMSE_13.1861.keras,13.186050951259345,7.308346635775712,12.854213655687865,17.40612190618278
relu,mse,16,500,"[150, 50]",14,3,../results/models/modelo_48_RMSE_10.7279.keras,10.727902239832705,7.161748314130165,11.213987395600615,12.969946305925358
relu,mse,16,500,"[150, 50]",30,3,../results/models/modelo_49_RMSE_9.8463.keras,9.846277745694657,8.51187670860664,10.558945719026713,10.339447593378136
relu,mse,16,500,"[150, 100]",3,3,../results/models/modelo_50_RMSE_12.7507.keras,12.75072285853347,7.181383055467379,12.08428627199937,17.033512936338095
relu,mse,16,500,"[150, 100]",5,3,../results/models/modelo_51_RMSE_13.0471.keras,13.047147358489743,7.908789507155948,12.356205437292443,17.18893243646511
relu,mse,16,500,"[150, 100]",7,3,../results/models/modelo_52_RMSE_12.4189.keras,12.418855795349,7.37687537883625,11.797995998429124,16.403442866154364
relu,mse,16,500,"[150, 100]",14,3,../results/models/modelo_53_RMSE_9.4063.keras,9.406291231671418,7.129591386315717,9.651401090762732,11.020631917202046
relu,mse,16,500,"[150, 100]",30,3,../results/models/modelo_54_RMSE_7.8238.keras,7.823751528139343,5.677237812477672,8.764287524894296,8.636521228118646
relu,mse,16,500,"[150, 150]",3,3,../results/models/modelo_55_RMSE_13.4885.keras,13.488529284661478,8.370478402948153,12.954594492954369,17.5480722479253
relu,mse,16,500,"[150, 150]",5,3,../results/models/modelo_56_RMSE_12.9718.keras,12.971832677562544,7.151904815838052,12.10509655149651,17.524902967725044
relu,mse,16,500,"[150, 150]",7,3,../results/models/modelo_57_RMSE_12.2428.keras,12.242790508655075,7.624401759872277,11.98861017698507,15.741648012352174
relu,mse,16,500,"[150, 150]",14,3,../results/models/modelo_58_RMSE_9.6739.keras,9.673928690358462,6.895467990165496,9.94266496437822,11.59097163835504
relu,mse,16,500,"[150, 150]",30,3,../results/models/modelo_59_RMSE_8.1875.keras,8.187495081954287,5.784409663195411,8.412821922308323,9.842269011916764
relu,mse,16,1000,[50],3,3,../results/models/modelo_60_RMSE_14.5496.keras,14.54956584014917,7.7467303209279725,14.02039351469883,19.45472522135209
relu,mse,16,1000,[50],5,3,../results/models/modelo_61_RMSE_17.0973.keras,17.097312985043846,8.776143746812185,15.701269004330348,23.52453584057698
relu,mse,16,1000,[50],7,3,../results/models/modelo_62_RMSE_11.7344.keras,11.734398739617163,6.516494446773549,11.57399743691531,15.383959984231437
relu,mse,16,1000,[50],14,3,../results/models/modelo_63_RMSE_10.4595.keras,10.459515542128567,7.070026712822973,11.00075315685393,12.538044041636853
relu,mse,16,1000,[50],30,3,../results/models/modelo_64_RMSE_8.3110.keras,8.311006205194552,6.2231201989445255,8.507566313027837,9.803701487054257
relu,mse,16,1000,[100],3,3,../results/models/modelo_65_RMSE_15.5176.keras,15.517603556555388,8.041127242861972,14.46266925149255,21.179224046250983
relu,mse,16,1000,[100],5,3,../results/models/modelo_66_RMSE_12.0893.keras,12.089264582784356,6.842153831356293,11.491515373456169,16.111516372687262
relu,mse,16,1000,[100],7,3,../results/models/modelo_67_RMSE_15.3226.keras,15.322559980232995,9.230061785681654,15.025562461865425,19.833833849777832
relu,mse,16,1000,[100],14,3,../results/models/modelo_68_RMSE_9.8254.keras,9.825372164957036,7.648393591393696,9.591738860850072,11.794678276075357
relu,mse,16,1000,[100],30,3,../results/models/modelo_69_RMSE_8.3185.keras,8.318543462224167,6.115781180603877,8.547563443262613,9.855499770844162
relu,mse,16,1000,[150],3,3,../results/models/modelo_70_RMSE_15.2537.keras,15.253681635755678,7.89449048674012,14.744204733114218,20.452624698990412
relu,mse,16,1000,[150],5,3,../results/models/modelo_71_RMSE_12.5531.keras,12.553113886184898,6.904856037710528,11.681429947665789,16.98850088132717
relu,mse,16,1000,[150],7,3,../results/models/modelo_72_RMSE_13.9133.keras,13.913274187951837,7.4307795213261,13.767709772018792,18.32951933975029
relu,mse,16,1000,[150],14,3,../results/models/modelo_73_RMSE_9.8193.keras,9.819274191956172,6.847733367299996,10.038033954969665,11.8996159189989
relu,mse,16,1000,[150],30,3,../results/models/modelo_74_RMSE_8.3064.keras,8.306424294319635,5.9016516005208715,8.413355868919817,10.068565194742101
relu,mse,16,1000,"[50, 50]",3,3,../results/models/modelo_75_RMSE_11.7546.keras,11.75455562275376,6.700604231060951,11.288984012850692,15.561795415745756
relu,mse,16,1000,"[50, 50]",5,3,../results/models/modelo_76_RMSE_11.9115.keras,11.911523414810956,6.864935896621025,11.398784310567223,15.766849449437247
relu,mse,16,1000,"[50, 50]",7,3,../results/models/modelo_77_RMSE_11.7262.keras,11.726245011958662,8.169514160120194,11.225461357839798,14.82438942866441
relu,mse,16,1000,"[50, 50]",14,3,../results/models/modelo_78_RMSE_10.4377.keras,10.437670617089733,7.9748674321685655,10.773599049639898,12.131197660969447
relu,mse,16,1000,"[50, 50]",30,3,../results/models/modelo_79_RMSE_8.1486.keras,8.148583986978585,6.2258606364436355,8.258420016130627,9.603927381612493
relu,mse,16,1000,"[50, 100]",3,3,../results/models/modelo_80_RMSE_11.7690.keras,11.768992629219488,7.716052403927749,11.490881424977339,14.964950447523007
relu,mse,16,1000,"[50, 100]",5,3,../results/models/modelo_81_RMSE_11.9728.keras,11.972794614913653,6.999684053729844,11.45684311035313,15.804701887901281
relu,mse,16,1000,"[50, 100]",7,3,../results/models/modelo_82_RMSE_11.7581.keras,11.758080000294397,6.606680661605781,11.461050028415793,15.48397361021013
relu,mse,16,1000,"[50, 100]",14,3,../results/models/modelo_83_RMSE_9.5411.keras,9.541092029448949,6.977609868647489,9.836994039452273,11.297956458226244
relu,mse,16,1000,"[50, 100]",30,3,../results/models/modelo_84_RMSE_8.3066.keras,8.306622906840719,6.086424261000376,8.407133028849088,9.963709464837564
relu,mse,16,1000,"[50, 150]",3,3,../results/models/modelo_85_RMSE_13.6132.keras,13.613187017172047,7.480152135955599,12.95038111296866,18.228865443173593
relu,mse,16,1000,"[50, 150]",5,3,../results/models/modelo_86_RMSE_12.3304.keras,12.330393911717577,6.675542183936597,11.7424384843913,16.542917428468737
relu,mse,16,1000,"[50, 150]",7,3,../results/models/modelo_87_RMSE_12.5563.keras,12.556305290070947,8.534897129234762,12.064639913515343,15.955638575844697
relu,mse,16,1000,"[50, 150]",14,3,../results/models/modelo_88_RMSE_10.2285.keras,10.228511383362083,6.981101537060816,10.599660820970882,12.360370025542325
relu,mse,16,1000,"[50, 150]",30,3,../results/models/modelo_89_RMSE_8.7528.keras,8.752756748748492,5.955811071202624,9.170793621532534,10.500338610906095
relu,mse,16,1000,"[100, 50]",3,3,../results/models/modelo_90_RMSE_15.0192.keras,15.019171107147951,8.175785404636892,14.259567512025011,20.163029772945603
relu,mse,16,1000,"[100, 50]",5,3,../results/models/modelo_91_RMSE_12.0649.keras,12.0648626041555,8.311209348631488,11.646521122219696,15.230399662660217
relu,mse,16,1000,"[100, 50]",7,3,../results/models/modelo_92_RMSE_11.7702.keras,11.770197330200485,6.87155552763697,11.52992768233661,15.344547169801587
relu,mse,16,1000,"[100, 50]",14,3,../results/models/modelo_93_RMSE_11.1512.keras,11.151239636920772,8.240063850864358,11.750487259671164,12.925859089982469
relu,mse,16,1000,"[100, 50]",30,3,../results/models/modelo_94_RMSE_8.4694.keras,8.469385570341602,6.086433015678406,8.72629704921138,10.09943309161045
relu,mse,16,1000,"[100, 100]",3,3,../results/models/modelo_95_RMSE_16.3244.keras,16.324358189524983,8.028649222236645,15.368569224223634,22.333872986256967
relu,mse,16,1000,"[100, 100]",5,3,../results/models/modelo_96_RMSE_12.5863.keras,12.586257597963629,7.1250324446751385,11.950317080063503,16.782892340569937
relu,mse,16,1000,"[100, 100]",7,3,../results/models/modelo_97_RMSE_12.0092.keras,12.009161460239612,7.0350505503456455,11.745003181962355,15.659592617437053
relu,mse,16,1000,"[100, 100]",14,3,../results/models/modelo_98_RMSE_9.2462.keras,9.246217783704974,6.859036114479298,9.450596665175189,10.959811867160624
relu,mse,16,1000,"[100, 100]",30,3,../results/models/modelo_99_RMSE_8.0929.keras,8.092911310511317,6.47453939029382,8.14949738202387,9.388912212994958
relu,mse,16,1000,"[100, 150]",3,3,../results/models/modelo_100_RMSE_12.3265.keras,12.326488005686741,7.263639338913019,12.066722845579214,16.045580793015546
relu,mse,16,1000,"[100, 150]",5,3,../results/models/modelo_101_RMSE_12.1846.keras,12.184578229156806,7.394338125607186,11.529663065591933,16.055605661121714
relu,mse,16,1000,"[100, 150]",7,3,../results/models/modelo_102_RMSE_13.2403.keras,13.240345169948837,7.562282176136844,12.730199623646957,17.51211370705274
relu,mse,16,1000,"[100, 150]",14,3,../results/models/modelo_103_RMSE_10.1941.keras,10.194132988876772,7.007562636667785,10.649137941131979,12.216831389056585
relu,mse,16,1000,"[100, 150]",30,3,../results/models/modelo_104_RMSE_8.8847.keras,8.884668886433802,7.237808373341352,9.046882026086472,10.128182424381865
relu,mse,16,1000,"[150, 50]",3,3,../results/models/modelo_105_RMSE_11.8974.keras,11.897419609468173,7.498169260647843,11.57951257995779,15.308106553083176
relu,mse,16,1000,"[150, 50]",5,3,../results/models/modelo_106_RMSE_12.7450.keras,12.745033436506338,6.958321628595649,11.82695542891045,17.29197840874716
relu,mse,16,1000,"[150, 50]",7,3,../results/models/modelo_107_RMSE_10.9006.keras,10.900564854443964,7.156842466235512,10.525421442521994,13.944965106037486
relu,mse,16,1000,"[150, 50]",14,3,../results/models/modelo_108_RMSE_10.2109.keras,10.210928371679701,7.252600910477314,10.283038991367164,12.42771353749702
relu,mse,16,1000,"[150, 50]",30,3,../results/models/modelo_109_RMSE_8.4869.keras,8.48694672004378,6.3449962311284835,8.33814051695431,10.31024875709
relu,mse,16,1000,"[150, 100]",3,3,../results/models/modelo_110_RMSE_15.4399.keras,15.439921941901591,8.026305838617407,14.620875870249023,20.90411375992268
relu,mse,16,1000,"[150, 100]",5,3,../results/models/modelo_111_RMSE_14.3716.keras,14.371640432301486,7.804704891369089,13.970655062077517,19.066712481211226
relu,mse,16,1000,"[150, 100]",7,3,../results/models/modelo_112_RMSE_11.3810.keras,11.380955815238572,6.777214537163774,10.958357744787563,14.918519512999563
relu,mse,16,1000,"[150, 100]",14,3,../results/models/modelo_113_RMSE_10.2300.keras,10.230024153227859,7.715521959833709,10.4391771505966,12.060451228401929
relu,mse,16,1000,"[150, 100]",30,3,../results/models/modelo_114_RMSE_8.5782.keras,8.57822660586695,6.489542714427095,8.927492610633049,9.947041075090095
relu,mse,16,1000,"[150, 150]",3,3,../results/models/modelo_115_RMSE_11.5198.keras,11.519837686967652,6.831692606581031,11.269359631454908,14.981638449394017
relu,mse,16,1000,"[150, 150]",5,3,../results/models/modelo_116_RMSE_12.5768.keras,12.576811085793711,6.601862439310943,12.143064605651587,16.83715907089488
relu,mse,16,1000,"[150, 150]",7,3,../results/models/modelo_117_RMSE_11.6182.keras,11.618182602450908,7.120454096376647,11.057590599564769,15.230736178710773
relu,mse,16,1000,"[150, 150]",14,3,../results/models/modelo_118_RMSE_9.9246.keras,9.924604897399242,6.8003593178266595,9.829734600618105,12.354140113269812
relu,mse,16,1000,"[150, 150]",30,3,../results/models/modelo_119_RMSE_7.1604.keras,7.160442875333949,5.459010155916863,7.461431575109482,8.266926483301882
relu,mse,16,1500,[50],3,3,../results/models/modelo_120_RMSE_13.4031.keras,13.403100063896842,7.379124801460318,12.709227196351847,17.970902459378003
relu,mse,16,1500,[50],5,3,../results/models/modelo_121_RMSE_12.5673.keras,12.567292633697527,6.85194526345063,12.142089792633355,16.716190774134823
relu,mse,16,1500,[50],7,3,../results/models/modelo_122_RMSE_11.3182.keras,11.318194961224926,6.708873653053922,11.034638205507244,14.748979134903223
relu,mse,16,1500,[50],14,3,../results/models/modelo_123_RMSE_8.5882.keras,8.588196444061797,6.592169707774633,8.850821603765842,9.97384629757234
relu,mse,16,1500,[50],30,3,../results/models/modelo_124_RMSE_8.7412.keras,8.74116251173673,6.771401095495745,9.210367135774213,9.926783497082225
relu,mse,16,1500,[100],3,3,../results/models/modelo_125_RMSE_13.9314.keras,13.931353495870374,8.077086572783308,13.244502356634387,18.482198475873187
relu,mse,16,1500,[100],5,3,../results/models/modelo_126_RMSE_12.7643.keras,12.764345853282297,7.021115747595182,12.089805629060441,17.126765856314613
relu,mse,16,1500,[100],7,3,../results/models/modelo_127_RMSE_11.9488.keras,11.948803740504719,6.480735303920196,11.410908262858962,16.003530080092894
relu,mse,16,1500,[100],14,3,../results/models/modelo_128_RMSE_8.8219.keras,8.821874452922417,6.092891561118952,8.890151114966908,10.8313568940772
relu,mse,16,1500,[100],30,3,../results/models/modelo_129_RMSE_7.7138.keras,7.713833400659444,5.823052323219527,7.9779351326500745,8.997460189390285
relu,mse,16,1500,[150],3,3,../results/models/modelo_130_RMSE_13.1807.keras,13.180734872744104,7.489282968192123,12.505424416388056,17.570438700984962
relu,mse,16,1500,[150],5,3,../results/models/modelo_131_RMSE_13.4968.keras,13.49675189629471,7.015041834341872,12.508708109843901,18.46099522603163
relu,mse,16,1500,[150],7,3,../results/models/modelo_132_RMSE_15.4934.keras,15.493386440038716,9.000926293455478,15.297275638659139,20.12738815732915
relu,mse,16,1500,[150],14,3,../results/models/modelo_133_RMSE_9.4494.keras,9.449361267018588,6.222323117881805,9.494623668264246,11.790084880042349
relu,mse,16,1500,[150],30,3,../results/models/modelo_134_RMSE_7.7950.keras,7.795033973352199,5.60384747473244,7.8674061860726185,9.433370411492705
