activation,loss,n_batch,n_epochs,n_neurons,steps_in,steps_out,modelo,RMSE_global,RMSE_t+1,RMSE_t+2,RMSE_t+3
relu,mse,16,1500,"[50, 50]",3,3,../results/models/modelo_135_RMSE_12.7494.keras,12.749365760932127,7.229013802564836,12.073934033898786,17.017651374542652
relu,mse,16,1500,"[50, 50]",5,3,../results/models/modelo_136_RMSE_13.2465.keras,13.24653219543171,7.10295495714464,12.381894278474158,17.96242106641781
relu,mse,16,1500,"[50, 50]",7,3,../results/models/modelo_137_RMSE_13.7029.keras,13.702918528002966,8.263588005307438,12.840704793806955,18.169736988523066
relu,mse,16,1500,"[50, 50]",14,3,../results/models/modelo_138_RMSE_9.0458.keras,9.045795117627227,6.198148720566987,9.130967294925743,11.121493453084257
relu,mse,16,1500,"[50, 50]",30,3,../results/models/modelo_139_RMSE_8.9735.keras,8.973512094059561,6.628592398903673,9.167529397770087,10.657857451519853
relu,mse,16,1500,"[50, 100]",3,3,../results/models/modelo_140_RMSE_10.9913.keras,10.99129961011077,6.7052081999187125,10.711087416242112,14.238637249225297
relu,mse,16,1500,"[50, 100]",5,3,../results/models/modelo_141_RMSE_14.2764.keras,14.276433488803375,7.37102819478648,13.211756305722028,19.55932253812888
relu,mse,16,1500,"[50, 100]",7,3,../results/models/modelo_142_RMSE_11.3636.keras,11.363583331943245,6.610021468274675,10.869909395848444,15.01818112625656
relu,mse,16,1500,"[50, 100]",14,3,../results/models/modelo_143_RMSE_8.7501.keras,8.75014129050564,6.603717847350876,8.836878668643095,10.392083708270208
relu,mse,16,1500,"[50, 100]",30,3,../results/models/modelo_144_RMSE_8.9886.keras,8.988570091325293,7.348299070731706,9.453833599047634,9.950412449170344
relu,mse,16,1500,"[50, 150]",3,3,../results/models/modelo_145_RMSE_16.6000.keras,16.600008738448732,9.256266895700428,16.60540675870568,21.569952709341177
relu,mse,16,1500,"[50, 150]",5,3,../results/models/modelo_146_RMSE_12.7587.keras,12.758711546325337,6.79162047735314,12.12430513837195,17.1822372574194
relu,mse,16,1500,"[50, 150]",7,3,../results/models/modelo_147_RMSE_14.3850.keras,14.384989913469678,9.717711802455698,13.38901341014169,18.630195964061485
relu,mse,16,1500,"[50, 150]",14,3,../results/models/modelo_148_RMSE_10.9344.keras,10.934434233169672,8.856870333809688,11.47564676706474,12.188147322959999
relu,mse,16,1500,"[50, 150]",30,3,../results/models/modelo_149_RMSE_9.3870.keras,9.386967839799256,6.226843543500069,9.493830716920858,11.637830273702145
relu,mse,16,1500,"[100, 50]",3,3,../results/models/modelo_150_RMSE_12.6263.keras,12.62627253096972,7.059812441420452,12.046070513997126,16.83209753841556
relu,mse,16,1500,"[100, 50]",5,3,../results/models/modelo_151_RMSE_12.8139.keras,12.813930580074826,6.773423245926747,12.043239484487282,17.368695143382404
relu,mse,16,1500,"[100, 50]",7,3,../results/models/modelo_152_RMSE_11.9622.keras,11.962168644844333,7.2132930772999435,11.646637342836463,15.543637851176106
relu,mse,16,1500,"[100, 50]",14,3,../results/models/modelo_153_RMSE_10.1325.keras,10.132474764715136,7.114497547499852,10.576512576335164,12.063268252924242
relu,mse,16,1500,"[100, 50]",30,3,../results/models/modelo_154_RMSE_7.5175.keras,7.5174775022406655,5.803577456829591,7.4066019737740705,8.999896660226105
relu,mse,16,1500,"[100, 100]",3,3,../results/models/modelo_155_RMSE_11.9303.keras,11.930296045411074,7.05048302555331,11.531932547542736,15.630134740902358
relu,mse,16,1500,"[100, 100]",5,3,../results/models/modelo_156_RMSE_14.5533.keras,14.553319763610796,7.133550915138434,13.224125487201961,20.239375110550647
relu,mse,16,1500,"[100, 100]",7,3,../results/models/modelo_157_RMSE_11.4140.keras,11.414045963797577,6.9168040930409465,11.062855944953737,14.853025795128255
relu,mse,16,1500,"[100, 100]",14,3,../results/models/modelo_158_RMSE_9.3579.keras,9.357899108293399,6.291416889662871,9.954216563274985,11.137435669618103
relu,mse,16,1500,"[100, 100]",30,3,../results/models/modelo_159_RMSE_8.2822.keras,8.282152852430848,6.161397845531405,8.611353053593596,9.678013369929296
relu,mse,16,1500,"[100, 150]",3,3,../results/models/modelo_160_RMSE_11.5503.keras,11.550283742519852,7.0922468740574525,11.219360950439288,14.968404649104585
relu,mse,16,1500,"[100, 150]",5,3,../results/models/modelo_161_RMSE_12.4645.keras,12.464462565857609,7.8219572638402965,12.185674474040368,16.01295735778914
relu,mse,16,1500,"[100, 150]",7,3,../results/models/modelo_162_RMSE_12.2711.keras,12.271108882646512,7.574275921128748,11.79201596968204,15.978705932292243
relu,mse,16,1500,"[100, 150]",14,3,../results/models/modelo_163_RMSE_9.1465.keras,9.146514403163428,6.543080702162481,9.051944071659223,11.235060330517605
relu,mse,16,1500,"[100, 150]",30,3,../results/models/modelo_164_RMSE_7.3827.keras,7.382655310847905,5.670241230864371,7.5816411155883525,8.595224295770192
relu,mse,16,1500,"[150, 50]",3,3,../results/models/modelo_165_RMSE_12.2163.keras,12.21634138917484,7.1778836995629165,11.680550666069882,16.117062776558324
relu,mse,16,1500,"[150, 50]",5,3,../results/models/modelo_166_RMSE_16.1701.keras,16.170059569753548,10.157272541813798,15.240011763433367,21.189250468807582
relu,mse,16,1500,"[150, 50]",7,3,../results/models/modelo_167_RMSE_12.6336.keras,12.633630508425433,7.090369282756068,12.154469363737533,16.757726498256527
relu,mse,16,1500,"[150, 50]",14,3,../results/models/modelo_168_RMSE_10.5162.keras,10.516168390566065,7.530861798839458,10.942244766689573,12.462856530059936
relu,mse,16,1500,"[150, 50]",30,3,../results/models/modelo_169_RMSE_8.1743.keras,8.174258101054036,5.258489152091667,8.52589266898186,10.005645033793591
relu,mse,16,1500,"[150, 100]",3,3,../results/models/modelo_170_RMSE_11.2213.keras,11.221289997745703,7.089566247544719,10.8889781923741,14.45407388898366
relu,mse,16,1500,"[150, 100]",5,3,../results/models/modelo_171_RMSE_11.6520.keras,11.652046258987554,6.713710934777652,11.243611059843712,15.356361609572918
relu,mse,16,1500,"[150, 100]",7,3,../results/models/modelo_172_RMSE_12.4355.keras,12.435460906514942,8.60356414947139,12.509379151389108,15.277963903776799
relu,mse,16,1500,"[150, 100]",14,3,../results/models/modelo_173_RMSE_9.7494.keras,9.749428362806873,7.842717014225817,9.781868886033246,11.311979982997517
relu,mse,16,1500,"[150, 100]",30,3,../results/models/modelo_174_RMSE_8.2786.keras,8.278590110194308,6.202260558186281,8.982009334913249,9.298421097891774
relu,mse,16,1500,"[150, 150]",3,3,../results/models/modelo_175_RMSE_12.2200.keras,12.220022239760311,7.122346305258852,11.683482754210697,16.147917650915144
relu,mse,16,1500,"[150, 150]",5,3,../results/models/modelo_176_RMSE_13.8039.keras,13.803915741834196,7.455110630296597,13.259344504620676,18.44601252902094
relu,mse,16,1500,"[150, 150]",7,3,../results/models/modelo_177_RMSE_12.2327.keras,12.232702464794816,7.4717608254025105,12.012604374098524,15.772988147334695
relu,mse,16,1500,"[150, 150]",14,3,../results/models/modelo_178_RMSE_9.4711.keras,9.471075958450218,6.648210661256457,9.955764452628165,11.21551998792488
relu,mse,16,1500,"[150, 150]",30,3,../results/models/modelo_179_RMSE_8.3343.keras,8.334297385452565,7.353319070840748,8.424706023300152,9.128776795982263
relu,mse,32,500,[50],3,3,../results/models/modelo_180_RMSE_15.3170.keras,15.316993202539491,7.954628385866994,14.73437727838806,20.57797015647568
relu,mse,32,500,[50],5,3,../results/models/modelo_181_RMSE_14.5543.keras,14.554276048552694,7.509290032369055,13.959773000750431,19.6014324698402
relu,mse,32,500,[50],7,3,../results/models/modelo_182_RMSE_13.2246.keras,13.224556301598248,7.099828233361495,12.605956203008246,17.758067895664407
relu,mse,32,500,[50],14,3,../results/models/modelo_183_RMSE_9.5077.keras,9.507678774123114,6.670415147692397,9.656600738867805,11.551774363415655
relu,mse,32,500,[50],30,3,../results/models/modelo_184_RMSE_8.2738.keras,8.273848923416224,5.837130717522281,8.585683585855017,9.878444734505775
relu,mse,32,500,[100],3,3,../results/models/modelo_185_RMSE_17.3053.keras,17.305274001564186,9.096385342880916,17.11989587124975,22.860062639000503
relu,mse,32,500,[100],5,3,../results/models/modelo_186_RMSE_13.5007.keras,13.500696814219898,7.306362317228227,12.788665723817985,18.162421151991055
relu,mse,32,500,[100],7,3,../results/models/modelo_187_RMSE_14.3875.keras,14.387508945810062,7.42841969182946,13.163101142562105,19.812939968364475
relu,mse,32,500,[100],14,3,../results/models/modelo_188_RMSE_9.5652.keras,9.565164492460111,6.541975364096766,9.814794229436892,11.63397988105627
relu,mse,32,500,[100],30,3,../results/models/modelo_189_RMSE_9.9727.keras,9.972709833558769,7.298308842790553,10.771645812126058,11.36094885150143
relu,mse,32,500,[150],3,3,../results/models/modelo_190_RMSE_15.5926.keras,15.592602264102199,8.371348774927714,15.189468291843232,20.7023744724865
relu,mse,32,500,[150],5,3,../results/models/modelo_191_RMSE_15.6230.keras,15.623031237578562,8.558144584682976,14.376960702230733,21.26731006463302
relu,mse,32,500,[150],7,3,../results/models/modelo_192_RMSE_12.5274.keras,12.527409947202624,6.7805099539645575,12.036614930563465,16.73178369849844
relu,mse,32,500,[150],14,3,../results/models/modelo_193_RMSE_10.1117.keras,10.111731221444566,7.32817266021487,10.183089353262634,12.220634253988582
relu,mse,32,500,[150],30,3,../results/models/modelo_194_RMSE_8.1196.keras,8.119586376646444,5.9011764732467915,8.187745799392951,9.793874807224633
relu,mse,32,500,"[50, 50]",3,3,../results/models/modelo_195_RMSE_16.0676.keras,16.06764611070089,7.842619352046035,14.650306575170925,22.324193010466942
relu,mse,32,500,"[50, 50]",5,3,../results/models/modelo_196_RMSE_16.3263.keras,16.326304106443498,8.753064337452178,15.895063491160968,21.688140506843965
relu,mse,32,500,"[50, 50]",7,3,../results/models/modelo_197_RMSE_12.6396.keras,12.639628376376848,7.63487990791021,12.802196917291225,16.034119226244414
relu,mse,32,500,"[50, 50]",14,3,../results/models/modelo_198_RMSE_9.0107.keras,9.010680405987493,6.632606907049907,9.145715357411994,10.767613493912805
relu,mse,32,500,"[50, 50]",30,3,../results/models/modelo_199_RMSE_9.2561.keras,9.25611128355197,7.8611123461905565,9.664815773129778,10.090641061524598
relu,mse,32,500,"[50, 100]",3,3,../results/models/modelo_200_RMSE_13.3038.keras,13.303802932095131,7.550493341456527,12.749133916801933,17.64718538578149
relu,mse,32,500,"[50, 100]",5,3,../results/models/modelo_201_RMSE_13.1248.keras,13.124751090277748,7.326666428072877,12.425568990976183,17.569930786644605
relu,mse,32,500,"[50, 100]",7,3,../results/models/modelo_202_RMSE_12.6267.keras,12.62674476513593,8.607908845031961,12.75970525231512,15.536984175872902
relu,mse,32,500,"[50, 100]",14,3,../results/models/modelo_203_RMSE_10.7704.keras,10.770413495970113,7.443591168623837,10.704258174837259,13.342309697475187
relu,mse,32,500,"[50, 100]",30,3,../results/models/modelo_204_RMSE_8.9479.keras,8.947864088673123,6.138280348627326,8.970529204772674,11.047349700089821
relu,mse,32,500,"[50, 150]",3,3,../results/models/modelo_205_RMSE_14.4602.keras,14.46021676734001,7.859357077855181,13.797599520048514,19.36879863808048
relu,mse,32,500,"[50, 150]",5,3,../results/models/modelo_206_RMSE_14.9523.keras,14.95231266659382,7.781950967309089,14.097957461876597,20.2830914010725
relu,mse,32,500,"[50, 150]",7,3,../results/models/modelo_207_RMSE_15.2332.keras,15.233228037740982,8.535885534175051,14.809213533294756,20.099242822111343
relu,mse,32,500,"[50, 150]",14,3,../results/models/modelo_208_RMSE_9.0452.keras,9.045204251477243,6.253466247660768,9.013144467308075,11.185014374314738
relu,mse,32,500,"[50, 150]",30,3,../results/models/modelo_209_RMSE_7.5993.keras,7.599324540078429,5.870044516384868,7.915073236991172,8.72601818844316
relu,mse,32,500,"[100, 50]",3,3,../results/models/modelo_210_RMSE_15.6957.keras,15.695730043582893,8.216495642496309,15.114310121938423,21.05028868442903
relu,mse,32,500,"[100, 50]",5,3,../results/models/modelo_211_RMSE_19.1637.keras,19.163749396962423,12.521464046705372,19.144117031066216,24.051270113585232
relu,mse,32,500,"[100, 50]",7,3,../results/models/modelo_212_RMSE_11.5876.keras,11.587632927612058,6.538583998602521,11.17183555673786,15.338080720274741
relu,mse,32,500,"[100, 50]",14,3,../results/models/modelo_213_RMSE_9.1669.keras,9.166859124740228,6.773220591106777,9.365251223842304,10.886205536229186
relu,mse,32,500,"[100, 50]",30,3,../results/models/modelo_214_RMSE_9.2718.keras,9.271801137325829,6.648553454268106,9.658337158369884,10.973246980330874
relu,mse,32,500,"[100, 100]",3,3,../results/models/modelo_215_RMSE_13.6447.keras,13.644739987768213,7.4619081085785135,13.083092039102159,18.212342465397324
relu,mse,32,500,"[100, 100]",5,3,../results/models/modelo_216_RMSE_12.6129.keras,12.612873824172345,7.059348404595578,11.973752839606146,16.853741464494867
relu,mse,32,500,"[100, 100]",7,3,../results/models/modelo_217_RMSE_11.7533.keras,11.753264983022241,7.077842544070306,11.39654124496372,15.311456686305178
relu,mse,32,500,"[100, 100]",14,3,../results/models/modelo_218_RMSE_9.3620.keras,9.362046727581076,6.770130932375056,9.594250698382634,11.182997696651698
relu,mse,32,500,"[100, 100]",30,3,../results/models/modelo_219_RMSE_7.8943.keras,7.894333682207242,5.746003616965523,8.057906514673961,9.43478128483588
relu,mse,32,500,"[100, 150]",3,3,../results/models/modelo_220_RMSE_12.9860.keras,12.98596460946053,7.079878789495946,12.594629056189639,17.23822687452261
relu,mse,32,500,"[100, 150]",5,3,../results/models/modelo_221_RMSE_13.2396.keras,13.239598924011865,7.335389575474447,12.57167008846808,17.720217548575018
relu,mse,32,500,"[100, 150]",7,3,../results/models/modelo_222_RMSE_12.8473.keras,12.847252108132498,7.38811058427413,12.278124041347395,17.024075663881682
relu,mse,32,500,"[100, 150]",14,3,../results/models/modelo_223_RMSE_9.4863.keras,9.486316042065878,6.497040484811655,9.624270830496789,11.624648470807038
relu,mse,32,500,"[100, 150]",30,3,../results/models/modelo_224_RMSE_8.3217.keras,8.321749695534102,6.592947131512453,8.847380372393278,9.274236499714561
relu,mse,32,500,"[150, 50]",3,3,../results/models/modelo_225_RMSE_16.4390.keras,16.43904475406347,9.002007299297302,15.775426860910162,21.927752945018707
relu,mse,32,500,"[150, 50]",5,3,../results/models/modelo_226_RMSE_18.9799.keras,18.979872907385584,9.94291431279387,17.863688716934675,25.743616823096705
relu,mse,32,500,"[150, 50]",7,3,../results/models/modelo_227_RMSE_15.6743.keras,15.674256335812245,10.497717472613594,15.569887540174456,19.6067198912453
relu,mse,32,500,"[150, 50]",14,3,../results/models/modelo_228_RMSE_10.4688.keras,10.468792135811833,8.034145091430211,10.73548574176001,12.206092121839099
relu,mse,32,500,"[150, 50]",30,3,../results/models/modelo_229_RMSE_8.7799.keras,8.779928342498673,7.266504042814245,8.918948201370066,9.945436494959711
relu,mse,32,500,"[150, 100]",3,3,../results/models/modelo_230_RMSE_13.8912.keras,13.891201996594434,7.963086669294909,13.080268656442922,18.557809711901406
relu,mse,32,500,"[150, 100]",5,3,../results/models/modelo_231_RMSE_16.5588.keras,16.558802318488375,9.87463926816242,15.645274899606775,21.91571754033454
relu,mse,32,500,"[150, 100]",7,3,../results/models/modelo_232_RMSE_13.4117.keras,13.411696452930288,9.058452222182824,12.655475971704611,17.245410302589697
relu,mse,32,500,"[150, 100]",14,3,../results/models/modelo_233_RMSE_8.8870.keras,8.88700601869156,6.352855334763825,8.98469143861683,10.763511359086698
relu,mse,32,500,"[150, 100]",30,3,../results/models/modelo_234_RMSE_8.5586.keras,8.55863483336939,7.20756693674748,8.649697079254407,9.64284241924207
relu,mse,32,500,"[150, 150]",3,3,../results/models/modelo_235_RMSE_14.6802.keras,14.680228172063638,7.8856515516008585,14.066770924815552,19.65883396610927
relu,mse,32,500,"[150, 150]",5,3,../results/models/modelo_236_RMSE_13.1204.keras,13.12036163405716,6.865262669831871,12.154008751292176,17.932649217922133
relu,mse,32,500,"[150, 150]",7,3,../results/models/modelo_237_RMSE_13.0379.keras,13.037901475192283,8.46946549137168,12.442479534142494,16.834888831333956
relu,mse,32,500,"[150, 150]",14,3,../results/models/modelo_238_RMSE_10.1449.keras,10.144941519404917,7.861395443898711,10.636427279791064,11.568249292473022
relu,mse,32,500,"[150, 150]",30,3,../results/models/modelo_239_RMSE_7.8478.keras,7.847763274540706,5.657019621151526,7.879356069301569,9.522396871521194
relu,mse,32,1000,[50],3,3,../results/models/modelo_240_RMSE_13.9335.keras,13.933470968319357,7.646447643230234,13.48044319984976,18.499576461366853
relu,mse,32,1000,[50],5,3,../results/models/modelo_241_RMSE_13.7054.keras,13.705352294030433,7.114150344440643,12.73832194183031,18.725225325571802
relu,mse,32,1000,[50],7,3,../results/models/modelo_242_RMSE_11.8282.keras,11.828182669854037,6.664131207702972,11.37815284541028,15.679435859982554
relu,mse,32,1000,[50],14,3,../results/models/modelo_243_RMSE_10.6108.keras,10.610761414748037,7.077408847175589,10.414489263083285,13.387063561556758
relu,mse,32,1000,[50],30,3,../results/models/modelo_244_RMSE_7.7295.keras,7.729523129931537,5.5795643581481436,7.86691953252313,9.285290630374938
relu,mse,32,1000,[100],3,3,../results/models/modelo_245_RMSE_13.8520.keras,13.85195873742475,7.516868529608986,13.482672391914164,18.366940825048772
relu,mse,32,1000,[100],5,3,../results/models/modelo_246_RMSE_14.6041.keras,14.604146341773342,7.376602646061342,13.586460870658474,20.02091620101293
relu,mse,32,1000,[100],7,3,../results/models/modelo_247_RMSE_11.3007.keras,11.300684167427342,6.609086827295088,10.947082993814533,14.818830358420342
relu,mse,32,1000,[100],14,3,../results/models/modelo_248_RMSE_10.3200.keras,10.319966612377094,7.373514306293115,10.716072262074993,12.259780368775425
relu,mse,32,1000,[100],30,3,../results/models/modelo_249_RMSE_7.4995.keras,7.499545807638165,5.958396262563339,7.705357530959412,8.593866490756518
relu,mse,32,1000,[150],3,3,../results/models/modelo_250_RMSE_13.3733.keras,13.373250684488239,7.338174981919728,12.96118279622288,17.73951606070806
relu,mse,32,1000,[150],5,3,../results/models/modelo_251_RMSE_12.8734.keras,12.873378150041079,7.002686541560136,12.251544164576202,17.26365088172131
relu,mse,32,1000,[150],7,3,../results/models/modelo_252_RMSE_11.2846.keras,11.284633635227456,6.472549894312473,10.955196845431002,14.836395410860906
relu,mse,32,1000,[150],14,3,../results/models/modelo_253_RMSE_9.3738.keras,9.373807866918979,6.644796873931641,9.438952331753832,11.417428570427042
relu,mse,32,1000,[150],30,3,../results/models/modelo_254_RMSE_7.6521.keras,7.652142397625349,5.866505715941032,7.971799101101277,8.814781880291664
relu,mse,32,1000,"[50, 50]",3,3,../results/models/modelo_255_RMSE_12.7297.keras,12.729712335543438,7.139350075389592,12.198185346248092,16.922490454914534
relu,mse,32,1000,"[50, 50]",5,3,../results/models/modelo_256_RMSE_15.9787.keras,15.9786765958865,9.410843594578289,15.05007529705373,21.234066347715654
relu,mse,32,1000,"[50, 50]",7,3,../results/models/modelo_257_RMSE_11.8465.keras,11.84652086041044,6.729660177480014,11.639616897570177,15.500037479369444
relu,mse,32,1000,"[50, 50]",14,3,../results/models/modelo_258_RMSE_9.0696.keras,9.06964485718317,6.546692347175052,9.25514791940781,10.874669181524938
relu,mse,32,1000,"[50, 50]",30,3,../results/models/modelo_259_RMSE_8.3334.keras,8.333432769627597,6.52184133284798,8.389671257760837,9.768178284284474
relu,mse,32,1000,"[50, 100]",3,3,../results/models/modelo_260_RMSE_12.0363.keras,12.036254440582617,7.275676090065889,11.81495834120041,15.559098936104133
relu,mse,32,1000,"[50, 100]",5,3,../results/models/modelo_261_RMSE_12.3989.keras,12.398931636319451,7.459741113314187,11.526069714274593,16.513706326272796
relu,mse,32,1000,"[50, 100]",7,3,../results/models/modelo_262_RMSE_12.0760.keras,12.07596961232732,7.398778749387799,11.621177012490307,15.738279578643056
relu,mse,32,1000,"[50, 100]",14,3,../results/models/modelo_263_RMSE_9.6030.keras,9.60296558424315,7.141899322493442,9.874386309978222,11.319921073274205
relu,mse,32,1000,"[50, 100]",30,3,../results/models/modelo_264_RMSE_8.9818.keras,8.981848194062763,7.706624879481617,9.197589206585029,9.901165421172964
relu,mse,32,1000,"[50, 150]",3,3,../results/models/modelo_265_RMSE_15.9842.keras,15.984249016942027,8.239626841741376,14.735364125946123,21.94233906153745
relu,mse,32,1000,"[50, 150]",5,3,../results/models/modelo_266_RMSE_12.5230.keras,12.522962971326285,7.023157596734168,12.141276662191848,16.545043461024157
relu,mse,32,1000,"[50, 150]",7,3,../results/models/modelo_267_RMSE_12.3133.keras,12.313256698206558,6.864643547387643,11.85409595600837,16.3464353784194
relu,mse,32,1000,"[50, 150]",14,3,../results/models/modelo_268_RMSE_9.9405.keras,9.940500544605204,7.178730934107999,10.22020038345999,11.851328175757107
relu,mse,32,1000,"[50, 150]",30,3,../results/models/modelo_269_RMSE_7.9629.keras,7.9628721512841985,6.616676784921422,8.213591748337706,8.886984730976696
